#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
M02696:28:000000000-ATWK5:1:1101:8628:3301  -            435 3_End_Tedersoo_58S_end_long_nine -             45   6.9e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:15518:2558 -            436 3_End_Tedersoo_58S_end_long_nine -             45     7e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:17655:1939 -            435 3_End_Tedersoo_58S_end_long_nine -             45     7e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:18024:2891 -            434 3_End_Tedersoo_58S_end_long_nine -             45     7e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:18342:2044 -            433 3_End_Tedersoo_58S_end_long_nine -             45     7e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.2   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:17023:4937 -            435 3_End_Tedersoo_58S_end_long_nine -             45     7e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:19799:2914 -            435 3_End_Tedersoo_58S_end_long_nine -             45     7e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:13861:4991 -            435 3_End_Tedersoo_58S_end_long_nine -             45     7e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:22964:1294 -            435 3_End_Tedersoo_58S_end_long_nine -             45     7e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:11577:4520 -            436 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:9449:3897  -            436 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:15402:2503 -            436 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:17782:4348 -            435 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:21090:1000 -            436 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:21383:5130 -            436 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-11   35.0   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:25378:5279 -            436 3_End_Tedersoo_58S_end_long_nine -             45   7.2e-11   34.9   0.0   1   1   1.1e-10   1.3e-10   34.1   0.0     4    44    87   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:18237:1130 -            435 3_End_Tedersoo_58S_end_long_nine -             45   9.8e-11   34.5   0.0   1   1   1.6e-10   1.9e-10   33.6   0.0     5    44    88   127    85   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:8772:1513  -            335 3_End_Tedersoo_58S_end_long_nine -             45   1.1e-10   34.4   0.0   1   1   1.6e-10   1.9e-10   33.6   0.0     1    44    84   127    84   128 0.97 -
M02696:28:000000000-ATWK5:1:1101:17972:2096 -            382 3_End_Tedersoo_58S_end_long_nine -             45     3e-10   33.0   0.0   1   1   5.6e-10   6.7e-10   31.9   0.0     6    41    89   124    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:21296:1644 -            384 3_End_Tedersoo_58S_end_long_nine -             45     3e-10   32.9   0.0   1   1   5.7e-10   6.7e-10   31.8   0.0     6    41    90   125    85   129 0.91 -
M02696:28:000000000-ATWK5:1:1101:14097:1892 -            337 3_End_Tedersoo_58S_end_long_nine -             45   4.6e-10   32.4   0.0   1   1   8.2e-10   9.7e-10   31.3   0.0     2    44    85   127    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:22626:4435 -            337 3_End_Tedersoo_58S_end_long_nine -             45   4.6e-10   32.4   0.0   1   1   8.2e-10   9.7e-10   31.3   0.0     2    44    85   127    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:10809:1250 -            337 3_End_Tedersoo_58S_end_long_nine -             45   4.6e-10   32.4   0.0   1   1   8.2e-10   9.7e-10   31.3   0.0     2    44    85   127    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:21958:1445 -            340 3_End_Tedersoo_58S_end_long_nine -             45   5.3e-10   32.2   0.0   1   1   8.3e-10   9.8e-10   31.3   0.0     2    44    85   127    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:22268:5099 -            342 3_End_Tedersoo_58S_end_long_nine -             45   2.9e-09   29.8   0.2   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:10554:1487 -            342 3_End_Tedersoo_58S_end_long_nine -             45   2.9e-09   29.8   0.2   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:8742:4872  -            330 3_End_Tedersoo_58S_end_long_nine -             45   3.8e-09   29.4   0.1   1   1   7.2e-09   8.5e-09   28.3   0.0     4    44    87   127    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:11728:3897 -            435 3_End_Tedersoo_58S_end_long_nine -             45   5.4e-09   28.9   0.0   1   1   9.1e-09   1.1e-08   28.0   0.0     9    44    92   127    86   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:19390:1514 -            335 3_End_Tedersoo_58S_end_long_nine -             45   5.6e-09   28.9   0.0   1   1   9.3e-09   1.1e-08   28.0   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:18763:2146 -            335 3_End_Tedersoo_58S_end_long_nine -             45   6.5e-09   28.7   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:11927:4457 -            335 3_End_Tedersoo_58S_end_long_nine -             45   6.6e-09   28.7   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:9449:5060  -            343 3_End_Tedersoo_58S_end_long_nine -             45   6.9e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:12125:1794 -            343 3_End_Tedersoo_58S_end_long_nine -             45     7e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:13008:1478 -            343 3_End_Tedersoo_58S_end_long_nine -             45     7e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:16787:1549 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:23402:4478 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:12154:1708 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:20290:4623 -            342 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:20003:4951 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:13652:3569 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:6883:4653  -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:20645:1124 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:22403:2112 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:18616:4411 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:20616:3550 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:14739:2910 -            335 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:8414:3917  -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.1e-09   28.6   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:8797:1471  -            335 3_End_Tedersoo_58S_end_long_nine -             45   7.2e-09   28.5   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:23697:4779 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.2e-09   28.5   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:18338:3967 -            335 3_End_Tedersoo_58S_end_long_nine -             45   7.2e-09   28.5   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:22785:2001 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.2e-09   28.5   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:12189:1843 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.2e-09   28.5   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:19794:2984 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.2e-09   28.5   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:19840:1384 -            343 3_End_Tedersoo_58S_end_long_nine -             45   7.3e-09   28.5   0.0   1   1   1.3e-08   1.5e-08   27.5   0.0     2    44    85   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:19277:2582 -            341 3_End_Tedersoo_58S_end_long_nine -             45   8.5e-09   28.3   0.0   1   1   1.4e-08   1.7e-08   27.4   0.0     2    44    84   126    83   127 0.95 -
M02696:28:000000000-ATWK5:1:1101:20474:4468 -            342 3_End_Tedersoo_58S_end_long_nine -             45   8.6e-09   28.3   0.0   1   1   1.4e-08   1.7e-08   27.4   0.0     2    44    85   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:6190:5013  -            353 3_End_Tedersoo_58S_end_long_nine -             45     1e-08   28.1   0.0   1   1   1.6e-08   1.9e-08   27.2   0.0     4    44    87   127    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:15624:2498 -            334 3_End_Tedersoo_58S_end_long_nine -             45   1.6e-08   27.4   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    87   128    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:14133:5217 -            334 3_End_Tedersoo_58S_end_long_nine -             45   2.1e-08   27.1   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    87   128    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:20560:2649 -            334 3_End_Tedersoo_58S_end_long_nine -             45   2.1e-08   27.1   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    87   128    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:10571:2461 -            334 3_End_Tedersoo_58S_end_long_nine -             45   2.2e-08   27.0   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    87   128    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:16706:2011 -            334 3_End_Tedersoo_58S_end_long_nine -             45   2.2e-08   27.0   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    87   128    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:11561:3940 -            333 3_End_Tedersoo_58S_end_long_nine -             45   2.2e-08   27.0   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    86   127    83   127 0.93 -
M02696:28:000000000-ATWK5:1:1101:12404:2103 -            334 3_End_Tedersoo_58S_end_long_nine -             45   2.2e-08   27.0   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    87   128    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:25578:4850 -            334 3_End_Tedersoo_58S_end_long_nine -             45   2.2e-08   27.0   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    87   128    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:18027:4406 -            334 3_End_Tedersoo_58S_end_long_nine -             45   2.2e-08   27.0   0.0   1   1   3.1e-08   3.7e-08   26.3   0.0     4    45    87   128    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:23916:2480 -            438 3_End_Tedersoo_58S_end_long_nine -             45   2.3e-08   26.9   0.0   1   1   3.6e-08   4.2e-08   26.1   0.0     4    44    87   127    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:21179:2925 -            438 3_End_Tedersoo_58S_end_long_nine -             45   2.3e-08   26.9   0.0   1   1   3.6e-08   4.2e-08   26.1   0.0     4    44    87   127    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:10427:1489 -            422 3_End_Tedersoo_58S_end_long_nine -             45   2.3e-08   26.9   0.0   1   1   3.4e-08     4e-08   26.2   0.0     4    44    87   127    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:8776:1412  -            438 3_End_Tedersoo_58S_end_long_nine -             45   2.3e-08   26.9   0.0   1   1   3.6e-08   4.2e-08   26.1   0.0     4    44    87   127    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:14772:2804 -            356 3_End_Tedersoo_58S_end_long_nine -             45   4.1e-08   26.1   0.0   1   1   6.3e-08   7.4e-08   25.3   0.0     2    42    85   125    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:13793:4071 -            357 3_End_Tedersoo_58S_end_long_nine -             45   4.1e-08   26.1   0.0   1   1   6.3e-08   7.4e-08   25.3   0.0     2    42    85   125    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:12830:3515 -            343 3_End_Tedersoo_58S_end_long_nine -             45   9.8e-08   24.9   0.0   1   1   1.8e-07   2.1e-07   23.8   0.0     2    44    85   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:11272:1222 -            342 3_End_Tedersoo_58S_end_long_nine -             45   7.9e-07   22.0   0.0   1   1   1.5e-06   1.8e-06   20.9   0.0     4    44    87   127    84   127 0.93 -
M02696:28:000000000-ATWK5:1:1101:9211:2562  -            351 3_End_Tedersoo_58S_end_long_nine -             45   9.4e-07   21.8   0.0   1   1   1.4e-06   1.7e-06   21.0   0.0     2    45    85   128    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:11008:1423 -            351 3_End_Tedersoo_58S_end_long_nine -             45   9.5e-07   21.8   0.0   1   1   1.4e-06   1.7e-06   21.0   0.0     2    45    85   128    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:18740:4068 -            366 3_End_Tedersoo_58S_end_long_nine -             45   1.4e-06   21.2   0.0   1   1   2.5e-06   2.9e-06   20.2   0.0     5    43    88   126    84   128 0.88 -
M02696:28:000000000-ATWK5:1:1101:15683:1881 -            366 3_End_Tedersoo_58S_end_long_nine -             45   1.4e-06   21.2   0.0   1   1   2.5e-06   2.9e-06   20.2   0.0     5    43    88   126    84   128 0.88 -
M02696:28:000000000-ATWK5:1:1101:11615:2766 -            341 3_End_Tedersoo_58S_end_long_nine -             45     2e-06   20.7   0.0   1   1     3e-06   3.5e-06   19.9   0.0     4    44    87   127    84   128 0.90 -
M02696:28:000000000-ATWK5:1:1101:18723:3554 -            357 3_End_Tedersoo_58S_end_long_nine -             45   2.2e-06   20.6   0.0   1   1   3.3e-06   3.8e-06   19.8   0.0    11    45    94   128    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:18500:3565 -            343 3_End_Tedersoo_58S_end_long_nine -             45   2.8e-06   20.3   0.0   1   1   4.4e-06   5.2e-06   19.4   0.0     2    44    85   127    84   128 0.93 -
M02696:28:000000000-ATWK5:1:1101:19239:1862 -            344 3_End_Tedersoo_58S_end_long_nine -             45   5.8e-06   19.2   0.0   1   1   9.9e-06   1.2e-05   18.3   0.0    11    44    94   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:22251:4528 -            337 3_End_Tedersoo_58S_end_long_nine -             45   6.2e-06   19.1   0.0   1   1   9.6e-06   1.1e-05   18.3   0.0    11    44    94   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:9422:4042  -            337 3_End_Tedersoo_58S_end_long_nine -             45   6.2e-06   19.1   0.0   1   1   9.6e-06   1.1e-05   18.3   0.0    11    44    94   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:8438:3511  -            348 3_End_Tedersoo_58S_end_long_nine -             45   6.2e-06   19.1   0.0   1   1     1e-05   1.2e-05   18.2   0.0    11    44    94   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:22994:2043 -            348 3_End_Tedersoo_58S_end_long_nine -             45   6.2e-06   19.1   0.0   1   1     1e-05   1.2e-05   18.2   0.0    11    44    94   127    84   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:16901:2120 -            337 3_End_Tedersoo_58S_end_long_nine -             45   6.3e-06   19.1   0.0   1   1   9.6e-06   1.1e-05   18.3   0.0    11    44    94   127    84   128 0.94 -
